#datetime,vwap
1591717500,21.9986
1591717560,21.9837
1591717620,21.9796
1591717680,21.9847
1591717740,21.9951
1591717800,22.0014
1591717860,21.9995
1591717920,21.9990
1591717980,22.0037
1591718040,21.9948
1591718100,21.9771
1591718160,21.9768
1591718220,21.9808
1591718280,21.9883
1591718340,21.9887
1591718400,21.9786
1591718460,21.9704
1591718520,21.9743
1591718580,21.9658
1591718640,21.9515
1591718700,21.9372
1591718760,21.9418
1591718820,21.9340
1591718880,21.9381
1591718940,21.9460
1591719000,21.9380
1591719060,21.9067
1591719120,21.8822
1591719180,21.8737
1591719240,21.8717
1591719300,21.8650
1591719360,21.8540
1591719420,21.8270
1591719480,21.8354
1591719540,21.8522
1591719600,21.8713
1591719660,21.8742
1591719720,21.8747
1591719780,21.8712
1591719840,21.8685
1591719900,21.8662
1591719960,21.8571
1591720020,21.8671
1591720080,21.8644
1591720140,21.8430
1591720200,21.8476
1591720260,21.8466
1591720320,21.8435
1591720380,21.8422
1591720440,21.8492
1591720500,21.8462
1591720560,21.8466
1591720620,21.8503
1591720680,21.8432
1591720740,21.8350
1591720800,21.8482
1591720860,21.8492
1591720920,21.8476
1591720980,21.8424
1591721040,21.8336
1591721100,21.8583
1591721160,21.8961
1591721220,21.9064
1591721280,21.9021
1591721340,21.9063
1591721400,21.9029
1591721460,21.9045
1591721520,21.9015
1591721580,21.9015
1591721640,21.8805
1591721700,21.8832
1591721760,21.8605
1591721820,21.8632
1591721880,21.8758
1591721940,21.8746
1591722000,21.8763
1591722060,21.8979
1591722120,21.8971
1591722180,21.9014
1591722240,21.8878
1591722300,21.8785
1591722360,21.8700
1591722420,21.8699
1591722480,21.8645
1591722540,21.8546
1591722600,21.8401
1591722660,21.8356
1591722720,21.8393
1591722780,21.8378
1591722840,21.8350
1591722900,21.8365
1591722960,21.8381
1591723020,21.8380
1591723080,21.8385
1591723140,21.8358
1591723200,21.8364
1591723260,21.8428
1591723320,21.8500
1591723380,21.8518
1591723440,21.8726
1591723500,21.8889
1591723560,21.8829
1591723620,21.8918
1591723680,21.9270
1591723740,21.9333
1591723800,21.9370
1591723860,21.9542
1591723920,21.9551
1591723980,21.9627
1591724040,21.9700
1591724100,21.9833
1591724160,21.9785
1591724220,21.9869
1591724280,21.9931
1591724340,21.9825
1591724400,21.9648
1591724460,21.9291
1591724520,21.9121
1591724580,21.9024
1591724640,21.9126
1591724700,21.8922
1591724760,21.8720
1591724820,21.8830
1591724880,21.8663
1591724940,21.8628
1591725000,21.8479
1591725060,21.8415
1591725120,21.8490
1591725180,21.8566
1591725240,21.8455
1591725300,21.8371
1591725360,21.8381
1591725420,21.8259
1591725480,21.8154
1591725540,21.8089
1591725600,21.8213
1591725660,21.8310
1591725720,21.8228
1591725780,21.8246
1591725840,21.8290
1591725900,21.8244
1591725960,21.8325
1591726020,21.8260
1591726080,21.8148
1591726140,21.8145
1591726200,21.8111
1591726260,21.8096
1591726320,21.8127
1591726380,21.8204
1591726440,21.8113
1591726500,21.8250
1591726560,21.8138
1591726620,21.8075
1591726680,21.8046
1591726740,21.7974
1591726800,21.7783
1591726860,21.7536
1591726920,21.7542
1591726980,21.7683
1591727040,21.7798
1591727100,21.7774
1591727160,21.7624
1591727220,21.7611
1591727280,21.7564
1591727340,21.7506
1591727400,21.7517
1591727460,21.7955
1591727520,21.7978
1591727580,21.7737
1591727640,21.7677
1591727700,21.7479
1591727760,21.7428
1591727820,21.7467
1591727880,21.7536
1591727940,21.7718
1591728000,21.7873
1591728060,21.7786
1591728120,21.7661
1591728180,21.7626
1591728240,21.7792
1591728300,21.8154
1591728360,21.8203
1591728420,21.8091
1591728480,21.8087
1591728540,21.8253
1591728600,21.8261
1591728660,21.8171
1591728720,21.7976
1591728780,21.7913
1591728840,21.7624
1591728900,21.7525
1591728960,21.7527
1591729020,21.7571
1591729080,21.7478
1591729140,21.7391
1591729200,21.7447
1591729260,21.7433
1591729320,21.7422
1591729380,21.7408
1591729440,21.7401
1591729500,21.7523
1591729560,21.7370
1591729620,21.7425
1591729680,21.7434
1591729740,21.7355
1591729800,21.7363
1591729860,21.7363
1591729920,21.7416
1591729980,21.7465
1591730040,21.7466
1591730100,21.7703
1591730160,21.7717
1591730220,21.7607
1591730280,21.7465
1591730340,21.7426
1591730400,21.7448
1591730460,21.7550
1591730520,21.7774
1591730580,21.7619
1591730640,21.7437
1591730700,21.7283
1591730760,21.7275
1591730820,21.7198
1591730880,21.7191
1591730940,21.7325
1591731000,21.7426
1591731060,21.7419
1591731120,21.7307
1591731180,21.7195
1591731240,21.6958
1591731300,21.6810
1591731360,21.6931
1591731420,21.6810
1591731480,21.6490
1591731540,21.6504
1591731600,21.6572
1591731660,21.6754
1591731720,21.6883
1591731780,21.6780
1591731840,21.6678
1591731900,21.6575
1591731960,21.6592
1591732020,21.6528
1591732080,21.6617
1591732140,21.6799
1591732200,21.7024
1591732260,21.6699
1591732320,21.6728
1591732380,21.6762
1591732440,21.6794
1591733340,21.7200
1591734600,21.7176
1591734660,21.7428
1591734720,21.7365
1591734780,21.7411
1591734840,21.7537
1591734900,21.7536
1591734960,21.7511
1591735020,21.7487
1591735080,21.7460
1591735140,21.7469
1591735200,21.7565
1591735260,21.7739
1591735320,21.7827
1591735380,21.7791
1591735440,21.7585
1591735500,21.7526
1591735560,21.7580
1591735620,21.7540
1591735680,21.7538
1591735740,21.7601
1591735800,21.7655
1591735860,21.7620
1591735920,21.7685
1591735980,21.7663
1591736040,21.7778
1591736100,21.7760
1591736160,21.7610
1591736220,21.7562
1591736280,21.7683
1591736340,21.7631
1591794600,21.8719
1591794660,21.8573
1591794720,21.8469
1591794780,21.8595
1591794840,21.8449
1591794900,21.8266
1591794960,21.7990
1591795020,21.7924
1591795080,21.7845
1591795140,21.8264
1591795200,21.7983
1591795260,21.7772
1591795320,21.7903
1591795380,21.7902
1591795440,21.7866
1591795500,21.7630
1591795560,21.7361
1591795620,21.7308
1591795680,21.7670
1591795740,21.7892
1591795800,21.6489
1591795860,21.6153
1591795920,21.5882
1591795980,21.5154
1591796040,21.4583
1591796100,21.4493
1591796160,21.4009
1591796220,21.3939
1591796280,21.4313
1591796340,21.4065
1591796400,21.3786
1591796460,21.3113
1591796520,21.2939
1591796580,21.2924
1591796640,21.2476
1591796700,21.3439
1591796760,21.3248
1591796820,21.3142
1591796880,21.2491
1591796940,21.2105
1591797000,21.2220
1591797060,21.2083
1591797120,21.2561
1591797180,21.2621
1591797240,21.3226
1591797300,21.2840
1591797360,21.3055
1591797420,21.3062
1591797480,21.3410
1591797540,21.2945
1591797600,21.2939
1591797660,21.2948
1591797720,21.2887
1591797780,21.2987
1591797840,21.2906
1591797900,21.2819
1591797960,21.2080
1591798020,21.1876
1591798080,21.1908
1591798140,21.1838
1591798200,21.1974
1591798260,21.1976
1591798320,21.1956
1591798380,21.2044
1591798440,21.1797
1591798500,21.1982
1591798560,21.2095
1591798620,21.2034
1591798680,21.2014
1591798740,21.1750
1591798800,21.1389
1591798860,21.1246
1591798920,21.1051
1591798980,21.0736
1591799040,21.0683
1591799100,21.0464
1591799160,21.0555
1591799220,21.0919
1591799280,21.0801
1591799340,21.0732
1591799400,21.0841
1591799460,21.0646
1591799520,21.0588
1591799580,21.0469
1591799640,21.1005
1591799700,21.0935
1591799760,21.0853
1591799820,21.1085
1591799880,21.1412
1591799940,21.1526
1591800000,21.1792
1591800060,21.1771
1591800120,21.1654
1591800180,21.1558
1591800240,21.1195
1591800300,21.1247
1591800360,21.1422
1591800420,21.1471
1591800480,21.1403
1591800540,21.1476
1591800600,21.1468
1591800660,21.1225
1591800720,21.1089
1591800780,21.1086
1591800840,21.1341
1591800900,21.1313
1591800960,21.0383
1591801020,21.0319
1591801080,21.0733
1591801140,21.0764
1591801200,21.1063
1591801260,21.1094
1591801320,21.1331
1591801380,21.1590
1591801440,21.1768
1591801500,21.1848
1591801560,21.1848
1591801620,21.2152
1591801680,21.2310
1591801740,21.2390
1591801800,21.2220
1591801860,21.2058
1591801920,21.2034
1591801980,21.1698
1591802040,21.1922
1591802100,21.2126
1591802160,21.2088
1591802220,21.1797
1591802280,21.1954
1591802340,21.2133
1591802400,21.2403
1591802460,21.2291
1591802520,21.2154
1591802580,21.2252
1591802640,21.2324
1591802700,21.2267
1591802760,21.2554
1591802820,21.2772
1591802880,21.2586
1591802940,21.2694
1591803000,21.2862
1591803060,21.2953
1591803120,21.3079
1591803180,21.2909
1591803240,21.3021
1591803300,21.2692
1591803360,21.2478
1591803420,21.2612
1591803480,21.2797
1591803540,21.2991
1591803600,21.3154
1591803660,21.3389
1591803720,21.3469
1591803780,21.3585
1591803840,21.3709
1591803900,21.3731
1591803960,21.3946
1591804020,21.4075
1591804080,21.3660
1591804140,21.3783
1591804200,21.3498
1591804260,21.3077
1591804320,21.3244
1591804380,21.3223
1591804440,21.3326
1591804500,21.3160
1591804560,21.3006
1591804620,21.2917
1591804680,21.2992
1591804740,21.3102
1591804800,21.3173
1591804860,21.3405
1591804920,21.3228
1591804980,21.2718
1591805040,21.2960
1591805100,21.3006
1591805160,21.2535
1591805220,21.2536
1591805280,21.2485
1591805340,21.2505
1591805400,21.2509
1591805460,21.2182
1591805520,21.2050
1591805580,21.2312
1591805640,21.2442
1591805700,21.2243
1591805760,21.2355
1591805820,21.2521
1591805880,21.2744
1591805940,21.2840
1591806000,21.2713
1591806060,21.2745
1591806120,21.2747
1591806180,21.2853
1591806240,21.2924
1591806300,21.2963
1591806360,21.2954
1591806420,21.2899
1591806480,21.2811
1591806540,21.2804
1591806600,21.2707
1591806660,21.2567
1591806720,21.2500
1591806780,21.2484
1591806840,21.2576
1591806900,21.2517
1591806960,21.2327
1591807020,21.2303
1591807080,21.2213
1591807140,21.2243
1591807200,21.2096
1591807260,21.2262
1591807320,21.2385
1591807380,21.2378
1591807440,21.2227
1591807500,21.2223
1591807560,21.2287
1591807620,21.2425
1591807680,21.2251
1591807740,21.2145
1591807800,21.2304
1591807860,21.2497
1591807920,21.2660
1591807980,21.2650
1591808040,21.2473
1591808100,21.2463
1591808160,21.2430
1591808220,21.2449
1591808280,21.2565
1591808340,21.2553
1591808400,21.2389
1591808460,21.2403
1591808520,21.2497
1591808580,21.2474
1591808640,21.2478
1591808700,21.2558
1591808760,21.2739
1591808820,21.2839
1591808880,21.3037
1591808940,21.3066
1591809000,21.3244
1591809060,21.3114
1591809120,21.3167
1591809180,21.3100
1591809240,21.2982
1591809300,21.3060
1591809360,21.2996
1591809420,21.2996
1591809480,21.2907
1591809540,21.2941
1591809600,21.3002
1591809660,21.3005
1591809720,21.3019
1591809780,21.3018
1591809840,21.3053
1591809900,21.3013
1591809960,21.3027
1591810020,21.3041
1591810080,21.3071
1591810140,21.3015
1591810200,21.3020
1591810260,21.3011
1591810320,21.2973
1591810380,21.3006
1591810440,21.3042
1591810500,21.3004
1591810560,21.3055
1591810620,21.3095
1591810680,21.3195
1591810740,21.3337
1591810800,21.3502
1591810860,21.3532
1591810920,21.3579
1591810980,21.3790
1591811040,21.3855
1591811100,21.3917
1591811160,21.4008
1591811220,21.4003
1591811280,21.4135
1591811340,21.4271
1591811400,21.4454
1591811460,21.4520
1591811520,21.4003
1591811580,21.3898
1591811640,21.3837
1591811700,21.3796
1591811760,21.4047
1591811820,21.4020
1591811880,21.3648
1591811940,21.3579
1591812000,21.3523
1591812060,21.3264
1591812120,21.4375
1591812180,21.4844
1591812240,21.5823
1591812300,21.6231
1591812360,21.6124
1591812420,21.6000
1591812600,21.4826
1591812660,21.4779
1591812720,21.4795
1591812780,21.4792
1591812840,21.4927
1591812900,21.5049
1591812960,21.5041
1591813020,21.5377
1591813080,21.5332
1591813140,21.5791
1591813200,21.5936
1591813260,21.5580
1591813320,21.5148
1591813380,21.5066
1591813440,21.5025
1591813500,21.5148
1591813560,21.4994
1591813620,21.4968
1591813680,21.4768
1591813740,21.4551
1591813800,21.4391
1591813860,21.4595
1591813920,21.4532
1591813980,21.4747
1591814040,21.4068
1591814100,21.3820
1591814160,21.4241
1591814220,21.4412
1591814280,21.4425
1591814340,21.4181
1591814400,21.3685
1591814460,21.3413
1591814520,21.3736
1591814580,21.3997
1591814640,21.4201
1591814700,21.4332
1591814760,21.4128
1591814820,21.3788
1591814880,21.3536
1591814940,21.3909
1591815000,21.3855
1591815060,21.3709
1591815120,21.3893
1591815180,21.3779
1591815240,21.3674
1591815300,21.3656
1591815360,21.3782
1591815420,21.3923
1591815480,21.4152
1591815540,21.4000
1591815600,21.3880
1591815660,21.3881
1591815720,21.3948
1591815780,21.3912
1591815840,21.3786
1591815900,21.4002
1591815960,21.3973
1591816020,21.4248
1591816080,21.4291
1591816140,21.4257
1591816200,21.4028
1591816260,21.4489
1591816320,21.4826
1591816380,21.4809
1591816440,21.4887
1591816500,21.4808
1591816560,21.5109
1591816620,21.4786
1591816680,21.4892
1591816740,21.4724
1591816800,21.4630
1591816860,21.4511
1591816920,21.4691
1591816980,21.4669
1591817040,21.4847
1591817100,21.4803
1591817160,21.4460
1591817220,21.4504
1591817280,21.4937
1591817340,21.5005
1591817400,21.5200
1591817460,21.4671
1591817520,21.4714
1591817580,21.4804
1591817640,21.4698
1591817700,21.4464
1591817760,21.4373
1591817820,21.4296
1591817880,21.4281
1591817940,21.4395
1591818000,21.4187
1591818060,21.3894
1591818120,21.3814
1591818180,21.3700
1591818240,21.3686
1591818300,21.3515
1591818360,21.3159
1591818420,21.2976
1591818480,21.3383
1591818540,21.3413
1591818600,21.3511
1591818660,21.3589
1591818720,21.3495
1591818780,21.3711
1591818840,21.3646
1591819860,21.4000
1591821000,21.3659
1591821060,21.3500
1591821120,21.3643
1591821180,21.3229
1591821240,21.3663
1591821300,21.3612
1591821360,21.3685
1591821420,21.3717
1591821480,21.3611
1591821540,21.3512
1591821600,21.3503
1591821660,21.3431
1591821720,21.3346
1591821780,21.3392
1591821840,21.3166
1591821900,21.3100
1591821960,21.3109
1591822020,21.3300
1591822080,21.3117
1591822140,21.3435
1591822200,21.3296
1591822260,21.3111
1591822320,21.3132
1591822380,21.3103
1591822440,21.3083
1591822500,21.3080
1591822560,21.3071
1591822620,21.3031
1591822680,21.3038
1591822740,21.3005
1591967700,20.6155
1591967760,20.6102
1591967820,20.6130
1591967880,20.6674
1591967940,20.6886
1591968000,20.7418
1591968060,20.7916
1591968120,20.7465
1591968180,20.7746
1591968240,20.7668
1591968300,20.7345
1591968360,20.7059
1591968420,20.7281
1591968480,20.7622
1591968540,20.7473
1591968600,20.7050
1591968660,20.7767
1591968720,20.7430
1591968780,20.7462
1591968840,20.7963
1591968900,20.8727
1591968960,20.9491
1591969020,20.9500
1591969080,20.9960
1591969140,21.0566
1591969200,21.1041
1591969260,21.1075
1591969320,21.0218
1591969380,20.9425
1591969440,20.9504
1591969500,20.9740
1591969560,20.8993
1591969620,20.9061
1591969680,20.8967
1591969740,20.8251
1591969800,20.8805
1591969860,20.9276
1591969920,20.8860
1591969980,20.8443
1591970040,20.8435
1591970100,20.8420
1591970160,20.8639
1591970220,20.8875
1591970280,20.9187
1591970340,20.9237
1591970400,20.9289
1591970460,20.9493
1591970520,20.9576
1591970580,21.0035
1591970640,21.0046
1591970700,20.9608
1591970760,20.9345
1591970820,20.9008
1591970880,20.9214
1591970940,20.9216
1591971000,20.9456
1591971060,20.9785
1591971120,20.9614
1591971180,20.9419
1591971240,20.8745
1591971300,20.8609
1591971360,20.8825
1591971420,20.8996
1591971480,20.9090
1591971540,20.8596
1591971600,20.8539
1591971660,20.8510
1591971720,20.8444
1591971780,20.8178
1591971840,20.8172
1591971900,20.8124
1591971960,20.8048
1591972020,20.7833
1591972080,20.7795
1591972140,20.7677
1591972200,20.7563
1591972260,20.7829
1591972320,20.7373
1591972380,20.7414
1591972440,20.7364
1591972500,20.7253
1591972560,20.7254
1591972620,20.7350
1591972680,20.7044
1591972740,20.6896
1591972800,20.7008
1591972860,20.7124
1591972920,20.7204
1591972980,20.7116
1591973040,20.6943
1591973100,20.6971
1591973160,20.7614
1591973220,20.8074
1591973280,20.7817
1591973340,20.7607
1591973400,20.7373
1591973460,20.6914
1591973520,20.6452
1591973580,20.6247
1591973640,20.6219
1591973700,20.6419
1591973760,20.6475
1591973820,20.6163
1591973880,20.5819
1591973940,20.5538
1591974000,20.5644
1591974060,20.5737
1591974120,20.5586
1591974180,20.5297
1591974240,20.4823
1591974300,20.5431
1591974360,20.5713
1591974420,20.5607
1591974480,20.5715
1591974540,20.6182
1591974600,20.5979
1591974660,20.5578
1591974720,20.5930
1591974780,20.6054
1591974840,20.5514
1591974900,20.5281
1591974960,20.4931
1591975020,20.4709
1591975080,20.4628
1591975140,20.3879
1591975200,20.3829
1591975260,20.4007
1591975320,20.3698
1591975380,20.3611
1591975440,20.2892
1591975500,20.3419
1591975560,20.3538
1591975620,20.3542
1591975680,20.4408
1591975740,20.4293
1591975800,20.4175
1591975860,20.3904
1591975920,20.3612
1591975980,20.4167
1591976040,20.4944
1591976100,20.5069
1591976160,20.4623
1591976220,20.4106
1591976280,20.4136
1591976340,20.4784
1591976400,20.4288
1591976460,20.4298
1591976520,20.4356
1591976580,20.4482
1591976640,20.3979
1591976700,20.3829
1591976760,20.3885
1591976820,20.4059
1591976880,20.4035
1591976940,20.3905
1591977000,20.3509
1591977060,20.3578
1591977120,20.3333
1591977180,20.3292
1591977240,20.3481
1591977300,20.3892
1591977360,20.4172
1591977420,20.4296
1591977480,20.4312
1591977540,20.4522
1591977600,20.4618
1591977660,20.4513
1591977720,20.4886
1591977780,20.4927
1591977840,20.5037
1591977900,20.5170
1591977960,20.5234
1591978020,20.5179
1591978080,20.5022
1591978140,20.4708
1591978200,20.4439
1591978260,20.4020
1591978320,20.3682
1591978380,20.4186
1591978440,20.4409
1591978500,20.4142
1591978560,20.4032
1591978620,20.3999
1591978680,20.4138
1591978740,20.4184
1591978800,20.3998
1591978860,20.3760
1591978920,20.3916
1591978980,20.3708
1591979040,20.3542
1591979100,20.3549
1591979160,20.3929
1591979220,20.3656
1591979280,20.3875
1591979340,20.3817
1591979400,20.3567
1591979460,20.3619
1591979520,20.3564
1591979580,20.3486
1591979640,20.3571
1591979700,20.3575
1591979760,20.3423
1591979820,20.3361
1591979880,20.3516
1591979940,20.3715
1591980000,20.3989
1591980060,20.3904
1591980120,20.3989
1591980180,20.3844
1591980240,20.4075
1591980300,20.3838
1591980360,20.3678
1591980420,20.3888
1591980480,20.3522
1591980540,20.3636
1591980600,20.3895
1591980660,20.3918
1591980720,20.4051
1591980780,20.3884
1591980840,20.3803
1591980900,20.4274
1591980960,20.4515
1591981020,20.4818
1591981080,20.4894
1591981140,20.4477
1591981200,20.4728
1591981260,20.4935
1591981320,20.4710
1591981380,20.4846
1591981440,20.4561
1591981500,20.4575
1591981560,20.4623
1591981620,20.4507
1591981680,20.4299
1591981740,20.4457
1591981800,20.4328
1591981860,20.4228
1591981920,20.3990
1591981980,20.4404
1591982040,20.4447
1591982100,20.4220
1591982160,20.4605
1591982220,20.4596
1591982280,20.4469
1591982340,20.4659
1591982400,20.4751
1591982460,20.5014
1591982520,20.5077
1591982580,20.4544
1591982640,20.4323
1591982700,20.4616
1591982760,20.4724
1591982820,20.4484
1591982880,20.4420
1591982940,20.4333
1591983000,20.4441
1591983060,20.4478
1591983120,20.4318
1591983180,20.4092
1591983240,20.3717
1591983300,20.3456
1591983360,20.3436
1591983420,20.3510
1591983480,20.3037
1591983540,20.2943
1591983600,20.3058
1591983660,20.3367
1591983720,20.3268
1591983780,20.3202
1591983840,20.2933
1591983900,20.2705
1591983960,20.2724
1591984020,20.2183
1591984080,20.1811
1591984140,20.1986
1591984200,20.2050
1591984260,20.1631
1591984320,20.1865
1591984380,20.1840
1591984440,20.1913
1591984500,20.2077
1591984560,20.2296
1591984620,20.2292
1591984680,20.1944
1591984740,20.1506
1591984800,20.1541
1591984860,20.2222
1591984920,20.2280
1591984980,20.2170
1591985040,20.1887
1591985100,20.1574
1591985160,20.1337
1591985220,20.1091
1591985280,20.1141
1591985340,20.1446
1591985400,20.1809
1591985460,20.2131
1591985520,20.2316
1591985580,20.2615
1591985640,20.2259
1591985700,20.2052
1591985760,20.1971
1591985820,20.2044
1591985880,20.2154
1591985940,20.2120
1591986000,20.1858
1591986060,20.1979
1591986120,20.2259
1591986180,20.2406
1591986240,20.2429
1591986300,20.2526
1591986360,20.2492
1591986420,20.2372
1591986480,20.2525
1591986540,20.2614
1591986600,20.2830
1591986660,20.2930
1591986720,20.3025
1591986780,20.2920
1591986840,20.2773
1591986900,20.2652
1591986960,20.2442
1591987020,20.2519
1591987080,20.2251
1591987140,20.2006
1591987200,20.1811
1591987260,20.1711
1591987320,20.1844
1591987380,20.1852
1591987440,20.2014
1591987500,20.1845
1591987560,20.1941
1591987620,20.2045
1591987680,20.2075
1591987740,20.1864
1591987800,20.1983
1591987860,20.1773
1591987920,20.1910
1591987980,20.2117
1591988040,20.2116
1591988100,20.2265
1591988160,20.1869
1591988220,20.1871
1591988280,20.1791
1591988340,20.1993
1591988400,20.2351
1591988460,20.2419
1591988520,20.2537
1591988580,20.2591
1591988640,20.2795
1591988700,20.2244
1591988760,20.2088
1591988820,20.2329
1591988880,20.2494
1591988940,20.2431
1591989000,20.2319
1591989060,20.2335
1591989120,20.2435
1591989180,20.2844
1591989240,20.2910
1591989300,20.2761
1591989360,20.2736
1591989420,20.2565
1591989480,20.2531
1591989540,20.2745
1591989600,20.2791
1591989660,20.2750
1591989720,20.2522
1591989780,20.2663
1591989840,20.2735
1591989900,20.2710
1591989960,20.3073
1591990020,20.2940
1591990080,20.3027
1591990140,20.3196
1591990200,20.3296
1591990260,20.3472
1591990320,20.3812
1591990380,20.3733
1591990440,20.4035
1591990500,20.4555
1591990560,20.4521
1591990620,20.4173
1591990680,20.4377
1591990740,20.4372
1591990800,20.4313
1591990860,20.4135
1591990920,20.4158
1591990980,20.4352
1591991040,20.4290
1591991100,20.4477
1591991160,20.4385
1591991220,20.4414
1591991280,20.4576
1591991340,20.4813
1591991400,20.5220
1591991460,20.5367
1591991520,20.5228
1591991580,20.5016
1591991640,20.5172
1591992840,20.6000
1591993800,20.5975
1591993860,20.5790
1591993920,20.6086
1591993980,20.6042
1591994040,20.5796
1591994100,20.5632
1591994160,20.5820
1591994220,20.5802
1591994280,20.5884
1591994340,20.5853
1591994400,20.5893
1591994460,20.5866
1591994520,20.5830
1591994580,20.5807
1591994640,20.5844
1591994700,20.5783
1591994760,20.5836
1591994820,20.5912
1591994880,20.5834
1591994940,20.5927
1591995000,20.5943
1591995060,20.5900
1591995120,20.5838
1591995180,20.5857
1591995240,20.5781
1591995300,20.5757
1591995360,20.5684
1591995420,20.5602
1591995480,20.5565
1591995540,20.5650
1592226720,19.7804
1592226780,19.8741
1592226840,19.9498
1592226900,19.9991
1592226960,19.9367
1592227020,19.8948
1592227080,19.8652
1592227140,19.8573
1592227200,19.7796
1592227260,19.7809
1592227320,19.7373
1592227380,19.7202
1592227440,19.6656
1592227500,19.6693
1592227560,19.6596
1592227620,19.6712
1592227680,19.6718
1592227740,19.6686
1592227800,19.5967
1592227860,19.6255
1592227920,19.6235
1592227980,19.5847
1592228040,19.5614
1592228100,19.6224
1592228160,19.6460
1592228220,19.6576
1592228280,19.6774
1592228340,19.6775
1592228400,19.6851
1592228460,19.7292
1592228520,19.7251
1592228580,19.7121
1592228640,19.7517
1592228700,19.7898
1592228760,19.7601
1592228820,19.7628
1592228880,19.7883
1592228940,19.8115
1592229000,19.8236
1592229060,19.8333
1592229120,19.8292
1592229180,19.8674
1592229240,19.8711
1592229300,19.8592
1592229360,19.8760
1592229420,19.8526
1592229480,19.8123
1592229540,19.8090
1592229600,19.8193
1592229660,19.7883
1592229720,19.7850
1592229780,19.8237
1592229840,19.8638
1592229900,19.8688
1592229960,19.8767
1592230020,19.8835
1592230080,19.9017
1592230140,19.8904
1592230200,19.8542
1592230260,19.8529
1592230320,19.8355
1592230380,19.8294
1592230440,19.8450
1592230500,19.8066
1592230560,19.7908
1592230620,19.7900
1592230680,19.7952
1592230740,19.8206
1592230800,19.8276
1592230860,19.8073
1592230920,19.7861
1592230980,19.8100
1592231040,19.8440
1592231100,19.8380
1592231160,19.8417
1592231220,19.8253
1592231280,19.8174
1592231340,19.8168
1592231400,19.8071
1592231460,19.8029
1592231520,19.8376
1592231580,19.8513
1592231640,19.8354
1592231700,19.8484
1592231760,19.8147
1592231820,19.8471
1592231880,19.8662
1592231940,19.8513
1592232000,19.8548
1592232060,19.8964
1592232120,19.9182
1592232180,19.9141
1592232240,19.9031
1592232300,19.9453
1592232360,20.0032
1592232420,20.0251
1592232480,20.0405
1592232540,19.9975
1592232600,19.9758
1592232660,19.9687
1592232720,19.9569
1592232780,19.9807
1592232840,19.9526
1592232900,19.9175
1592232960,19.9336
1592233020,19.8726
1592233080,19.8552
1592233140,19.8419
1592233200,19.8570
1592233260,19.8795
1592233320,19.8911
1592233380,19.9379
1592233440,19.9490
1592233500,19.9480
1592233560,19.9617
1592233620,19.9604
1592233680,19.9426
1592233740,19.9543
1592233800,19.9588
1592233860,19.9742
1592233920,19.9856
1592233980,19.9992
1592234040,19.9646
1592234100,19.9566
1592234160,19.9349
1592234220,19.9311
1592234280,19.9573
1592234340,19.9543
1592234400,19.9482
1592234460,19.9642
1592234520,19.9573
1592234580,19.9424
1592234640,19.9630
1592234700,19.9797
1592234760,19.9653
1592234820,19.9626
1592234880,19.9707
1592234940,19.9759
1592235000,19.9668
1592235060,19.9753
1592235120,19.9603
1592235180,19.9980
1592235240,19.9918
1592235300,19.9697
1592235360,19.9807
1592235420,19.9646
1592235480,19.9510
1592235540,19.9370
1592235600,19.9315
1592235660,19.9427
1592235720,19.9127
1592235780,19.9049
1592235840,19.9150
1592235900,19.9196
1592235960,19.9035
1592236020,19.8960
1592236080,19.8708
1592236140,19.8658
1592236200,19.9052
1592236260,19.8967
1592236320,19.8752
1592236380,19.8608
1592236440,19.8597
1592236500,19.8728
1592236560,19.8464
1592236620,19.8514
1592236680,19.8627
1592236740,19.8765
1592236800,19.8707
1592236860,19.8808
1592236920,19.9027
1592236980,19.9298
1592237040,19.9408
1592237100,19.9467
1592237160,19.9843
1592237220,19.9944
1592237280,19.9968
1592237340,19.9742
1592237400,19.9642
1592237460,19.9787
1592237520,20.0028
1592237580,20.0064
1592237640,20.0228
1592237700,20.0275
1592237760,20.0277
1592237820,20.0307
1592237880,20.0509
1592237940,20.0511
1592238000,20.0565
1592238060,20.0507
1592238120,20.0375
1592238180,20.0408
1592238240,20.0287
1592238300,20.0500
1592238360,20.0786
1592238420,20.1073
1592238480,20.1051
1592238540,20.0781
1592238600,20.0703
1592238660,20.0625
1592238720,20.0532
1592238780,20.0534
1592238840,20.0506
1592238900,20.0503
1592238960,20.0534
1592239020,20.0579
1592239080,20.0654
1592239140,20.0914
1592239200,20.1085
1592239260,20.1210
1592239320,20.1326
1592239380,20.1221
1592239440,20.1048
1592239500,20.1197
1592239560,20.1105
1592239620,20.1451
1592239680,20.1572
1592239740,20.1451
1592239800,20.1588
1592239860,20.1811
1592239920,20.1527
1592239980,20.1636
1592240040,20.1690
1592240100,20.1895
1592240160,20.1967
1592240220,20.1854
1592240280,20.1909
1592240340,20.2155
1592240400,20.2503
1592240460,20.2500
1592240520,20.2790
1592240580,20.2963
1592240640,20.3019
1592240700,20.3458
1592240760,20.3659
1592240820,20.3414
1592240880,20.3424
1592240940,20.3973
1592241000,20.4185
1592241060,20.3752
1592241120,20.3586
1592241180,20.3992
1592241240,20.3784
1592241300,20.3892
1592241360,20.4021
1592241420,20.4406
1592241480,20.4135
1592241540,20.3874
1592241600,20.4117
1592241660,20.3932
1592241720,20.3529
1592241780,20.3363
1592241840,20.3591
